CityName,Lat,Lon,Population
Tunnelhill,40.4783,-78.5423,339
Aquilla,41.5465,-81.173,339
Saint Elizabeth,38.256,-92.2665,339
Orr,48.06,-92.8245,339
Dexter,43.7196,-92.7019,339
Rushmore,43.6197,-95.799,339
Arcola,33.2705,-90.8801,339
Keystone,43.8955,-103.4267,339
Fincastle,37.4994,-79.8757,338
Iredell,31.9865,-97.872,338
Fabius,42.8347,-75.9847,338
Newburg,40.137,-77.5546,338
Russian Mission,61.7824,-161.3567,338
Elim,64.6184,-162.2762,338
Roberts,40.6147,-88.1845,338
Raleigh,37.8262,-88.5304,338
Carbon Hill,41.297,-88.2999,338
Burnettsville,40.7611,-86.5947,338
Templeton,41.9181,-94.9417,338
Marengo,40.4008,-82.8109,338
Russell,44.3199,-95.9475,338
Hope,38.6912,-97.0765,338
Burlington,44.4471,-108.432,337
Forest,32.7924,-91.4125,337
Saltillo,40.2117,-78.0062,337
Anderson,64.3074,-149.1562,337
Viola,36.3972,-91.9852,337
Mason,38.9537,-88.6259,337
Wheeler,45.0441,-91.9037,336
Maribel,44.2775,-87.8025,336
Brooker,29.8877,-82.3329,336
Varnado,30.8953,-89.8319,336
Earl Park,40.6855,-87.4199,336
Kingston,39.6425,-94.0384,336
White Stone,37.644,-76.3897,335
Unity,44.8511,-90.3131,335
Meeteetse,44.1545,-108.8608,335
Platte Center,41.5374,-97.4886,335
Alexandria,40.5582,-78.0995,335
Mount Summit,40.0035,-85.3861,335
Harrisburg,39.8107,-83.1686,335
Polk,40.9449,-82.2147,335
Dellroy,40.555,-81.1992,335
Fisk,36.7826,-90.2077,335
Montgomery,41.7775,-84.8064,335
Coahoma,34.3663,-90.522,335
Bison,45.5235,-102.4677,335
Arthur,47.1043,-97.2184,334
Sawyer,48.0894,-101.0532,334
Kulm,46.302,-98.9465,334
Stoystown,40.1031,-78.9547,334
McVeytown,40.4981,-77.7415,334
Biggers,36.3319,-90.8052,334
Midland,35.0927,-94.3531,334
West Burke,44.6431,-71.9792,334
Lee,41.7954,-88.9417,334
Virgil,41.9555,-88.5292,334
New Richmond,40.1944,-86.9775,334
Wakita,36.8817,-97.9237,334
Tishomingo,34.634,-88.2287,334
Enchanted Oaks,32.2666,-96.109,333
Stratton,40.1502,-101.2279,333
McLemoresville,35.9863,-88.5801,333
Bowersville,39.5809,-83.7232,333
Donalds,34.3766,-82.3467,333
Lueders,32.8004,-99.6232,332
Cameron,35.3259,-79.254,332
Grampian,40.9647,-78.6113,332
West Liberty,41.0079,-80.0573,332
Akron,32.8785,-87.7429,332
Grantfork,38.8288,-89.6673,332
Williams,42.4892,-93.5411,332
Bridge Creek,35.2394,-97.7303,332
Clayton,41.8649,-84.2347,332
Eubank,37.2799,-84.6541,332
Lee,30.4116,-83.3004,331
McVille,47.7653,-98.1755,331
Lyman,41.9176,-104.0374,331
Kiana,66.9726,-160.4344,331
Adak,51.8815,-176.6295,331
Bigelow,34.9985,-92.6312,331
Joppa,37.207,-88.8447,331
Stilesville,39.6371,-86.6344,331
Manila,40.9922,-109.721,331
Koosharem,38.5135,-111.8822,331
Lake Lafayette,38.9487,-93.9714,331
Laclede,39.7878,-93.1697,331
Windsor Place,38.9341,-92.7023,331
Portage Des Sioux,38.9273,-90.3434,331
Swanville,45.9168,-94.6383,331
Grey Eagle,45.8243,-94.7492,331
Lancaster,48.8577,-96.8019,331
Glenview Hills,38.2951,-85.6382,331
Sodaville,44.4831,-122.8691,331
Harrisonburg,31.7681,-91.825,330
Bloomingdale,39.8306,-87.2502,330
Eakly,35.3056,-98.5561,330
Ridgeway,40.5124,-83.569,330
Bayside,28.0966,-97.2109,329
Kennard,31.3575,-95.1853,329
Pleasant Valley,33.9373,-98.5982,329
Coffeeville,31.7666,-88.0861,329
Twin Groves,35.3188,-92.4253,329
Chauncey,32.1059,-83.0645,329
Wyandotte,36.7925,-94.7231,329
Fort Supply,36.5722,-99.5736,329
Indiahoma,34.6196,-98.7521,329
Scipio,39.2491,-112.1044,329
Bellewood,38.2608,-85.6594,329
Brownsboro Village,38.2629,-85.6659,329
Hobgood,36.0267,-77.394,328
Schellsburg,40.0481,-78.6434,328
Shoal Creek Drive,37.0371,-94.5229,328
Gridley,38.1007,-95.8826,328
Beauregard,31.721,-90.3859,328
Weston,41.1931,-96.7419,327
Nebo,39.4421,-90.788,327
Elliott,41.1494,-95.1629,327
Bluejacket,36.8008,-95.074,327
Leasburg,38.0948,-91.2953,327
Mize,31.8672,-89.5541,327
Beaux Arts Village,47.5854,-122.2009,326
Industry,29.9715,-96.4992,326
Shickley,40.4165,-97.7241,326
Gordon,31.1439,-85.0932,326
Mecca,39.7271,-87.3317,326
Midway,39.7329,-83.4765,326
Junction City,37.5733,-90.2907,326
Honor,44.6666,-86.0201,326
Lowell,43.3363,-88.8183,325
Handley,38.1863,-81.3673,325
Mount Calm,31.7566,-96.8818,325
Johnson,40.4106,-95.9998,325
Liberty,36.0045,-85.9779,325
Dinosaur,40.2406,-109.0086,325
Dozier,31.5031,-86.3694,325
Arkansas City,33.609,-91.2048,325
McClure,37.3148,-89.4331,325
Panama,39.0293,-89.5247,325
Armington,40.3398,-89.3143,325
Luther,44.0386,-85.6827,325
Gaastra,46.0557,-88.605,325
Moro,45.4837,-120.7333,325
Ione,45.503,-119.8207,325
La Crosse,46.8014,-117.9026,324
Georgetown,31.7598,-92.3821,324
Sagaponack,40.9302,-72.2726,324
McGrath,62.9424,-155.563,324
Logan,37.9579,-88.8356,324
Dupont,38.8914,-85.5169,324
Spring Grove,39.8472,-84.8912,324
Diagonal,40.8105,-94.3421,324
McCallsburg,42.1648,-93.3907,324
Waldo,40.4598,-83.0848,324
Hudson,43.1301,-96.4556,324
Lester,37.7349,-81.3015,323
Petersburg,41.8536,-98.0811,323
Burdett,42.4169,-76.8441,323
Blooming Valley,41.6797,-80.0397,323
Olney Springs,38.1663,-103.9445,323
Mitchellville,33.9052,-91.4984,323
Hiltonia,32.8833,-81.6613,323
Fort Atkinson,43.1442,-91.9344,323
Sheldahl,41.8643,-93.6966,323
Cedar Valley,35.8703,-97.5244,323
Oslo,48.1947,-97.1318,323
Clifford,43.3148,-83.1793,323
Beulah,33.7905,-90.9802,323
Salt Lick,38.1193,-83.6156,323
Kellnersville,44.2253,-87.8021,322
Beech Mountain,36.2105,-81.8876,322
Dublin,34.6562,-78.7231,322
Fleischmanns,42.1552,-74.5335,322
Snydertown,40.873,-76.6722,322
Mill Creek,40.4373,-77.9308,322
Marshall,39.8475,-87.1868,322
Ralston,36.5036,-96.7374,322
Holloway,40.1621,-81.1313,322
Casnovia,43.2336,-85.7895,322
Lake,32.3407,-89.3295,322
Unadilla,40.6826,-96.2702,321
Etowah,35.7225,-90.232,321
Harpers Ferry,43.2009,-91.1519,321
Bicknell,38.3407,-111.5441,321
New Munich,45.6309,-94.7525,321
De Tour Village,45.9891,-83.9146,321
Moline,37.3637,-96.3025,321
Chunky,32.3275,-88.9302,321
Creekside,38.2914,-85.5701,321
Ethan,43.5463,-97.9831,321
Lawn,32.1366,-99.7499,320
Potter,41.2188,-103.3168,320
Kistler,40.377,-77.8655,320
Mill Creek,34.4021,-96.8249,320
Cornish,41.9717,-111.9565,320
Clyde Park,45.884,-110.6057,320
Cazenovia,43.5237,-90.1991,319
Kingston,43.6935,-89.1304,319
Newburg,39.3889,-79.8536,319
Rosa,33.9885,-86.5036,319
Winslow,42.4932,-89.7945,319
Plainville,34.4053,-85.0312,319
Bronson,42.409,-96.2113,319
Fayetteville,39.1849,-83.9317,319
Meadow,38.8863,-112.4073,319
Hume,38.0906,-94.5827,319
Risco,36.5512,-89.8186,319
Chilhowee,38.5889,-93.8557,319
Deer Creek,46.3909,-95.3218,319
Langford,45.6027,-97.8303,319
Ivor,36.9052,-76.8978,318
Copperhill,34.9952,-84.3749,318
Little York,41.0107,-90.7462,318
Morganton,34.8749,-84.2442,318
Fulton,40.9462,-86.2642,318
Irwin,41.7902,-95.2068,318
Floyd,43.1282,-92.7402,318
Francis,34.8743,-96.5926,318
Milburn,34.2401,-96.552,318
Cambridge,44.5719,-116.6778,318
Betterton,39.3652,-76.069,318
Vernon,40.0956,-112.4457,318
Frankford,39.4934,-91.3209,318
Vernon Center,43.9626,-94.1666,318
West Union,34.7589,-83.0431,318
Imbler,45.4622,-117.9631,318
Brainard,41.182,-97.0022,317
Blue Springs,40.1375,-96.663,317
Ramer,35.0717,-88.6152,317
Lisbon,41.4794,-88.461,317
Fargo,30.6881,-82.5721,317
Druid Hills,38.2649,-85.6617,317
Inglewood,41.416,-96.5021,316
Montrose,33.2989,-91.4965,316
Delta,41.3226,-92.3304,316
Sawyer,34.0206,-95.3773,316
Newdale,43.8864,-111.604,316
Farber,39.2746,-91.5763,316
Dutton,47.8477,-111.7146,316
Norway,33.4503,-81.1266,316
Latexo,31.3891,-95.4724,315
Buxton,47.6024,-97.0999,315
Polk,41.0755,-97.7834,315
Townville,41.6791,-79.8801,315
Flat Rock,38.9037,-87.6733,315
Kenney,40.0979,-89.0861,315
White Plains,33.4807,-83.0372,315
Lore City,39.9832,-81.4601,315
Amazonia,39.8889,-94.8926,315
Lakeland Shores,44.9478,-92.7612,315
Bristol,45.3466,-97.7485,315
Hedgesville,39.5544,-77.9944,314
Rochester,33.3142,-99.8565,314
Dodson,32.0808,-92.6587,314
Rives,36.3563,-89.0495,314
Ovid,40.9605,-102.3884,314
Fillmore,39.1154,-89.2785,314
Bath,40.1905,-90.1425,314
Campbell Hill,37.9298,-89.551,314
Higgston,32.2164,-82.467,314
Kempton,40.288,-86.2293,314
Millerton,33.9832,-95.0177,314
Accident,39.6257,-79.32,314
New Athens,40.1845,-80.9948,314
Sanborn,44.2098,-95.1297,314
Lincoln,44.6842,-83.4133,314
Nespelem,48.167,-118.9722,313
Arpin,44.5394,-90.0315,313
Sanctuary,32.9132,-97.5877,313
Weston,33.3306,-96.6676,313
Thompsons,29.4906,-95.6304,313
Wheatley,34.9211,-91.1063,313
Denning,35.4252,-93.7568,313
East Cape Girardeau,37.2957,-89.4869,313
McCausland,41.7435,-90.4461,313
Tupelo,34.6024,-96.4204,313
Hoytville,41.19,-83.7844,313
Ghent,38.734,-85.0612,313
Flemington,39.2666,-80.1287,312
Saint Marks,30.1653,-84.2079,312
Chester,30.9213,-94.6,312
Waco,35.3617,-81.4287,312
Falcon,35.1937,-78.6489,312
Cook,40.5104,-96.1617,312
Cedar Hill,36.5512,-87.0007,312
Carthage,34.0726,-92.5553,312
Rosemont,39.3317,-77.6214,312
Diggins,37.1739,-92.8503,312
Burns,41.1909,-104.359,311
Blackwell,32.0851,-100.3194,311
Hosston,32.8849,-93.882,311
Saint Thomas,48.6192,-97.4471,311
Brule,41.0947,-101.8887,311
Cold Brook,43.2398,-75.0389,311
Rensselaer Falls,44.5908,-75.319,311
Youngstown,40.2798,-79.3659,311
Hop Bottom,41.7053,-75.7674,311
Nightmute,60.4874,-164.8195,311
Menifee,35.1493,-92.5544,311
Kampsville,39.2971,-90.6127,311
Gracemont,35.1878,-98.257,311
Kelleys Island,41.6033,-82.7029,311
Midland,39.3068,-83.9105,311
Kidder,39.7822,-94.1023,311
Natoma,39.1886,-99.0242,311
Bronson,37.8958,-95.0732,311
Bainville,48.1394,-104.2197,311
Richland Springs,31.2716,-98.9486,310
Port Clinton,40.5818,-76.0267,310
Elco,40.0812,-79.8815,310
New Douglas,38.9697,-89.6663,310
Uniondale,40.8299,-85.2415,310
Peterson,42.9176,-95.3431,310
Watts,36.1073,-94.5717,310
Taloga,36.0403,-98.9642,310
Sportsmen Acres,36.2458,-95.2515,310
Rushville,39.7644,-82.4304,310
Canalou,36.7541,-89.6865,310
Greenleaf,39.7274,-96.9802,310
Hamilton,48.5282,-121.9834,309
Coupland,30.4569,-97.3979,309
Richville,44.4151,-75.3924,309
Lower Kalskag,61.5163,-160.3556,309
Eek,60.2164,-162.0329,309
Woodland,40.7143,-87.7304,309
Alma,38.7231,-88.9119,309
Ruma,38.1306,-90.0003,309
Auburn,42.2496,-94.8778,309
Brandon,42.315,-92.0031,309
Sterling,39.1933,-111.6902,309
Mercer,40.5107,-93.5299,309
Hackensack,46.9269,-94.5159,309
Hartland,43.804,-93.4845,309
Arcadia,37.6409,-94.6239,309
Rienzi,34.7633,-88.534,309
Poynor,32.0793,-95.5924,308
Alexander,47.8393,-103.6426,308
Butte,42.9124,-98.848,308
Wallaceton,40.9617,-78.2905,308
Middletown,40.1009,-89.5912,308
Rutland,40.9838,-89.0413,308
Keysville,33.2375,-82.2289,308
Atalissa,41.5715,-91.1665,308
Jane,36.5404,-94.3079,308
Dakota,43.9123,-91.3582,308
Lake Angelus,42.6921,-83.3215,308
Moscow,37.3249,-101.2069,308
Spangle,47.4299,-117.3812,307
Nordheim,28.9239,-97.6141,307
Tira,33.3217,-95.5609,307
Mooresboro,35.2992,-81.6986,307
Oxbow,46.6685,-96.8069,307
Reynolds,47.6685,-97.106,307
Arcadia,41.4249,-99.126,307
Herndon,40.7103,-76.8515,307
East Side,41.0621,-75.7595,307
Granville,42.9854,-95.8748,307
Kendrick,46.6139,-116.6543,307
Clay Center,41.5733,-83.3643,307
Goose Creek,38.2934,-85.5906,307
Vicco,37.2161,-83.0609,307
Wakonda,43.008,-97.106,307
Clinchco,37.1588,-82.3562,306
Goodrich,30.6093,-94.9467,306
Stapleton,41.4802,-100.5126,306
Lisle,42.3491,-76.0055,306
Penn Lake Park,41.1153,-75.7733,306
Blevins,33.8716,-93.5778,306
Vernon,38.9853,-85.6106,306
Steamboat Rock,42.4082,-93.0663,306
Kellerton,40.7103,-94.0503,306
Bliss,42.9243,-114.9479,306
Dupont,41.0547,-84.301,306
Everton,37.3429,-93.7024,306
Maitland,40.2021,-95.078,306
Endicott,46.9282,-117.6868,305
Lakewood Heights,28.1028,-97.861,305
Dutton,34.6062,-85.9119,305
Prattsville,34.3172,-92.5429,305
Mingo,41.7662,-93.2826,305
Disney,36.477,-95.0195,305
Tushka,34.3178,-96.1677,305
Kitzmiller,39.3894,-79.1833,305
Plato,44.7723,-94.0393,305
Bazine,38.4463,-99.6927,305
Tescott,39.013,-97.878,305
Prescott,46.2988,-118.3125,304
Nazareth,34.5416,-102.1021,304
Prague,41.3095,-96.8081,304
Cumberland City,36.3828,-87.6403,304
Cove Neck,40.884,-73.5002,304
Daisytown,40.3201,-78.9034,304
Rhodes,41.9279,-93.1837,304
Lester,43.4403,-96.3315,304
Avant,36.4886,-96.0598,304
Finlayson,46.2051,-92.9248,304
Lyon,34.2169,-90.5427,304
Arlington,36.7903,-89.0132,304
Dungannon,36.8285,-82.4681,303
Campbell,40.2963,-98.7315,303
Garland,35.5825,-89.7526,303
Cuba,32.441,-88.3755,303
Hindsboro,39.685,-88.1348,303
Loraine,40.1525,-91.2217,303
East Lynne,38.6683,-94.2303,303
McConnells,34.8695,-81.2266,303
Speculator,43.5943,-74.3822,302
Boligee,32.7699,-88.0264,302
Pitts,31.9462,-83.5418,302
Tennyson,38.0818,-87.1187,302
Gans,35.3874,-94.695,302
Eagleville,40.4684,-93.9861,302
Saginaw,37.026,-94.4724,302
Barton Hills,42.3166,-83.7561,302
Sherwood,41.9997,-85.2394,302
Little Mountain,34.1969,-81.4126,302
Loganville,43.4387,-90.0371,301
Granjeno,26.1374,-98.3032,301
Norwood,30.9682,-91.1124,301
Lodgepole,41.1489,-102.6382,301
Empire,39.7594,-105.6827,301
Donaldson,34.235,-92.9195,301
Hartsburg,40.2509,-89.4414,301
Ewing,38.0889,-88.8528,301
Seatonville,41.3647,-89.274,301
Kelley,41.9508,-93.6655,301
Freedom,36.7681,-99.1131,301
Longton,37.3779,-96.0821,301
Seminary,31.5581,-89.4987,301
Pukwana,43.7792,-99.1843,301
Winter,45.8221,-91.013,300
Dannebrog,41.1186,-98.5456,300
Liscomb,42.191,-93.0062,300
Martinsburg,39.1009,-91.6476,300
Vesta,44.5066,-95.4139,300
Hollandale,43.7598,-93.2043,300
Newsoms,36.6262,-77.1248,299
Gatesville,36.4072,-76.7566,299
Medina,46.8938,-99.2999,299
Maxwell,41.0784,-100.5256,299
Dalton,41.4082,-102.9708,299
Eau Claire,41.1368,-79.7985,299
Laporte,41.418,-76.492,299
Rock City,42.4131,-89.4711,299
Rattan,34.2004,-95.4131,299
Ridgeway,34.3066,-80.9601,299
Waverly,37.7091,-87.8147,299
Roscoe,45.4501,-99.337,299
Tunnelton,39.3929,-79.7466,298
Evergreen,30.9527,-92.1052,298
Hadar,42.1072,-97.451,298
Grand View-on-Hudson,41.0627,-73.9208,298
Alma,39.2863,-106.0682,298
Olmsted,37.1827,-89.0849,298
Michiana Shores,41.7563,-86.8181,298
Kensington,45.7783,-95.6971,298
Middle River,48.4349,-96.1617,298
Hysham,46.2909,-107.2305,298
Bradfordsville,37.4943,-85.1483,298
Hedley,34.8674,-100.659,297
Oakdale,42.0701,-97.9671,297
Lynnville,35.3781,-87.0064,297
Pillow,40.6406,-76.803,297
Haworth,33.8403,-94.6571,297
Westport,36.1953,-96.3354,297
Marshall,36.1555,-97.6257,297
Parker,43.9585,-111.7582,297
Skyline,44.1406,-94.034,297
Spring Mill,38.1436,-85.6315,297
Northport,48.9159,-117.7796,296
Chaseburg,43.6598,-91.0971,296
Odell,40.0503,-96.8016,296
Long Pine,42.5353,-99.7027,296
Meridian,43.163,-76.5382,296
Easton,40.232,-89.8412,296
Victoria,41.0333,-90.0951,296
Butler,35.595,-99.1809,296
Clifton,42.1872,-112.0046,296
Wilmot,40.6558,-81.6343,296
Glenmont,40.519,-82.0925,296
Elk City,37.2897,-95.91,296
Greeley,38.3676,-95.1272,296
Eutawville,33.3978,-80.3429,296
Clifton,38.7802,-77.3866,295
Bailey,33.4335,-96.1649,295
Annona,33.5818,-94.913,295
Eureka,32.012,-96.2856,295
Burton,30.1813,-96.5999,295
Turkey,34.995,-78.1841,295
Cedar Rock,35.9436,-81.458,295
Dresden,42.6836,-76.9571,295
Millport,42.2681,-76.8363,295
Unionville,40.9063,-77.8767,295
Carolina,31.2337,-86.5227,295
Brocton,39.7155,-87.9335,295
Graham,31.8292,-82.503,295
Edwardsport,38.8127,-87.2512,295
Lockridge,40.9936,-91.7488,295
Benton Ridge,41.0042,-83.7927,295
Chickasaw,40.4367,-84.4936,295
Lowry,45.7049,-95.5191,295
Boyne Falls,45.1678,-84.9131,295
Schlater,33.6397,-90.3494,295
Snow Lake Shores,34.8239,-89.2385,295
Durbin,38.5471,-79.8278,294
Argyle,43.2363,-73.4907,294
Spartansburg,41.824,-79.6829,294
Lytton,42.4233,-94.8605,294
Davidson,34.2421,-99.0779,294
Cameron,35.1351,-94.5358,294
Woodstock,40.1736,-83.5281,294
Wilton,47.5063,-94.9974,294
Copeland,37.5408,-100.629,294
Springdale,48.0572,-117.7466,293
Paint Rock,31.51,-99.9253,293
Warren City,32.553,-94.9058,293
Goldston,35.5929,-79.3284,293
Casar,35.5127,-81.6168,293
Phillips,40.8979,-98.2141,293
Glenvil,40.5028,-98.2547,293
North Loup,41.4955,-98.7726,293
Meadow Grove,42.029,-97.736,293
Iron City,31.0136,-84.8133,293
Westside,42.0757,-95.1013,293
Quimby,42.6292,-95.644,293
Persia,41.5786,-95.5705,293
Bertram,41.9512,-91.5376,293
Kinta,35.1193,-95.2377,293
McCord Bend,36.7875,-93.5034,293
Wyatt,36.9373,-89.191,293
Nerstrand,44.3429,-93.0638,293
Omer,44.0487,-83.8565,293
Nashua,48.1336,-106.3571,293
Oakdale,43.962,-90.3789,292
Lac La Belle,43.1428,-88.5302,292
Doylestown,43.4276,-89.1457,292
Cross Timber,32.4833,-97.326,292
Finger,35.3568,-88.6174,292
Potsdam,39.9637,-84.4149,292
Kinloch,38.7384,-90.3249,292
Hendrum,47.2641,-96.8104,292
Nehalem,45.7196,-123.894,292
Oak City,35.9616,-77.304,291
Chapman,41.0232,-98.1594,291
Snyder,41.7046,-96.7867,291
Scotia,41.4677,-98.7025,291
Lodi,42.6135,-76.8225,291
Applewold,40.8084,-79.5221,291
Creekside,40.6811,-79.193,291
Plumville,40.7925,-79.1793,291
Royal,40.1933,-87.9722,291
Farley,39.2889,-94.8284,291
Clark,39.2763,-92.3477,291
Bosworth,39.4699,-93.3357,291
Brewster,39.3631,-101.3771,291
Summit,45.3056,-97.0391,291
Hoskins,42.1126,-97.3045,290
Roca,40.6583,-96.6614,290
Vredenburgh,31.8237,-87.3178,290
Strawberry,35.9666,-91.321,290
Coalton,39.2848,-89.303,290
Ridgeway,43.2971,-91.9924,290
Bode,42.868,-94.2863,290
Marble Rock,42.9648,-92.8683,290
Alderson,34.9008,-95.69,290
Plummer,47.9151,-96.0416,290
Vandalia,41.9189,-85.9143,290
Bowler,44.8627,-88.9814,289
Coffee City,32.1383,-95.4871,289
Gackle,46.6264,-99.1412,289
Lawrence,40.2902,-98.2596,289
Deferiet,44.0343,-75.6792,289
Manns Choice,40.0035,-78.5912,289
Gordonville,32.1489,-86.6995,289
Cave-in-Rock,37.4708,-88.1659,289
Kingston Mines,40.5587,-89.7718,289
Somerville,38.2783,-87.3774,289
West Okoboji,43.3489,-95.1632,289
Bagley,41.8464,-94.4303,289
Osgood,40.3394,-84.4957,289
Morristown,40.0638,-81.0695,289
Donnelsville,39.916,-83.9432,289
Smithland,37.1387,-88.4038,289
Rewey,42.8419,-90.3961,288
Pollocksville,35.0056,-77.2213,288
Parrottsville,36.0082,-83.0915,288
Enon Valley,40.8559,-80.4564,288
Poyen,34.3243,-92.642,288
Stonefort,37.6178,-88.7051,288
Good Hope,33.785,-83.6095,288
Blakesburg,40.962,-92.6348,288
Ingalls,37.8285,-100.4536,288
Lancaster,39.571,-95.3037,288
Halfway,44.878,-117.1097,288
Hall Summit,32.1768,-93.3055,287
Sims,35.7601,-78.0588,287
Grenora,48.6199,-103.9367,287
Madison,42.8977,-75.5123,287
Rentz,32.3835,-82.9917,287
Sherrodsville,40.4945,-81.2441,287
Missouri City,39.24,-94.3009,287
Rowesville,33.3722,-80.8362,287
Mitchell Heights,37.9088,-81.9867,286
Bradshaw,37.3534,-81.8012,286
Monroe,41.474,-97.5998,286
Compton,41.6941,-89.0861,286
Freeman Spur,37.8611,-88.9993,286
Ellenton,31.176,-83.5876,286
Harcourt,42.2606,-94.1745,286
Kimballton,41.6271,-95.0749,286
Lenapah,36.8515,-95.6356,286
Hollister,42.3529,-114.5839,286
Gonvick,47.7391,-95.5125,286
Granada,43.6931,-94.3494,286
Custer,43.951,-86.2188,286
Silver City,33.0952,-90.4967,286
Hawkins,45.5114,-90.7148,285
Trenton,35.064,-77.3553,285
Garner,35.1418,-91.7809,285
Buckingham,41.0463,-88.175,285
Vergennes,37.9013,-89.3398,285
Pulaski,40.6929,-92.2737,285
Oaks,36.1695,-94.8526,285
Magnetic Springs,40.3533,-83.2628,285
Cairo,39.5114,-92.441,285
Beaver Creek,43.6124,-96.3624,285
Crosby,31.2791,-91.063,285
Willisburg,37.8092,-85.1208,285
Hillcrest Heights,27.8083,-81.5695,284
Wagon Mound,36.0048,-104.7091,284
Powers Lake,48.5637,-102.6452,284
Carson,46.4223,-101.5706,284
Donovan,40.8848,-87.6142,284
Elizabethtown,37.4499,-88.3051,284
Larwill,41.1793,-85.624,284
Switz City,39.0349,-87.0534,284
Empire,40.5117,-80.6261,284
Centertown,38.618,-92.409,284
De Soto,43.4283,-91.1963,283
Davenport,40.3123,-97.8115,283
Pine Ridge,34.449,-85.7808,283
Arrowsmith,40.4493,-88.6321,283
Kilbourne,40.1519,-90.0115,283
Rockland,42.573,-112.8743,283
Callao,39.7623,-92.6237,283
Silex,39.1252,-91.0577,283
Sumner,33.9693,-90.3693,283
Alpena,44.183,-98.3684,283
Colome,43.2596,-99.7169,283
Hollandale,42.8756,-89.9342,282
Albright,39.4937,-79.6399,282
Westville,30.7697,-85.8465,282
Golf,26.5043,-80.1091,282
Tehuacana,31.741,-96.5436,282
Siloam,33.5366,-83.0812,282
Stockport,40.8573,-91.8334,282
Tarlton,39.5543,-82.7782,282
Broeck Pointe,38.2955,-85.5856,282
Harpers Ferry,39.3251,-77.7409,281
Reserve,33.709,-108.7614,281
Staples,29.7664,-97.8279,281
East Laurinburg,34.7691,-79.445,281
Panama,40.5998,-96.5112,281
Hartleton,40.9002,-77.1564,281
Merino,40.4847,-103.3535,281
Hodges,34.334,-87.9299,281
Fruithurst,33.7297,-85.4312,281
West Harrison,39.2582,-84.8225,281
Lakota,43.3786,-94.0963,281
Cromwell,35.3635,-96.4571,281
Tetonia,43.8147,-111.1587,281
Armstrong,39.2692,-92.7042,281
Harrisburg,39.1396,-92.458,281
Utica,43.9772,-91.9494,281
Hanley Falls,44.6919,-95.6194,281
Grand Beach,41.774,-86.7887,281
Magnolia,39.0714,-75.4761,280
Ephraim,45.1589,-87.1667,280
Ross,31.7281,-97.1123,280
Cranfills Gap,31.7752,-97.8304,280
Hunker,40.2041,-79.6155,280
Beatrice,31.7334,-87.209,280
Cecil,31.0466,-83.3906,280
Keyes,36.8077,-102.2517,280
Stratton,40.5254,-80.6315,280
Old Monroe,38.9382,-90.7469,280
Bear Lake,44.4199,-86.1453,280
Georgetown,31.8698,-90.1648,280
Alberta,36.8553,-77.8937,279
Cape May Point,38.9372,-74.9651,279
Barneveld,43.2738,-75.1891,279
Riverton,40.6868,-95.5686,279
Ionia,43.0361,-92.4584,279
Chesterhill,39.4908,-81.8667,279
Prairie Home,38.8136,-92.5906,279
Bowlus,45.8191,-94.4072,279
Haugen,45.6078,-91.7789,278
Caryville,30.7753,-85.812,278
Shiloh,34.4638,-85.878,278
Humnoke,34.5422,-91.7596,278
Dunfermline,40.4913,-90.032,278
Rippey,41.9342,-94.2008,278
Westwood,38.6434,-90.4333,278
Sebastopol,32.5679,-89.334,278
North Cleveland,30.3577,-95.1003,277
East Hodge,32.2776,-92.7141,277
Le Raysville,41.8381,-76.1776,277
Allerton,39.9161,-87.9353,277
Lerna,39.4179,-88.2883,277
Leland,43.3318,-93.6351,277
Saint Thomas,38.3671,-92.216,277
Freeborn,43.7659,-93.5645,277
Cary,32.8056,-90.9245,277
Almira,47.7105,-118.9369,276
Sandy Creek,34.2812,-78.1529,276
Scranton,46.1495,-103.143,276
Washingtonville,41.0523,-76.6749,276
Markleysburg,39.7363,-79.4517,276
Seldovia,59.4396,-151.7111,276
Anderson,34.9147,-87.2716,276
Shirley,35.6442,-92.3137,276
Oakford,40.101,-89.9652,276
Red Rock,36.4601,-97.1796,276
New Hampton,40.2652,-94.1952,276
Everest,39.6768,-95.4249,276
Brodnax,36.7033,-78.0318,275
Nichols,44.5672,-88.4677,275
Ridgeland,45.2025,-91.8965,275
Conetoe,35.8173,-77.4574,275
Horseshoe Lake,34.9135,-90.3079,275
Perry,35.0444,-92.7939,275
Westminster,43.0739,-72.4552,275
Biggsville,40.854,-90.862,275
Luana,43.0594,-91.4557,275
Cainsville,40.4398,-93.7747,275
Cyrus,45.6147,-95.7381,275
Sylvan Grove,39.0123,-98.3944,275
Palco,39.2532,-99.5634,275
Bonesteel,43.0775,-98.9467,275
Drake,47.9226,-100.3745,274
Hammond,44.4464,-75.6935,274
Thompson,41.8637,-75.5141,274
Railroad,39.7596,-76.6961,274
Maquon,40.798,-90.1632,274
Ladora,41.7555,-92.1859,274
Talala,36.5294,-95.7011,274
Scott,40.989,-84.5837,274
Vinita Terrace,38.6849,-90.3296,274
Carytown,37.2616,-94.3344,274
Dexter,37.1794,-96.716,274
Blue Mound,38.089,-95.01,274
Stickney,43.5894,-98.4376,274
Riverside,48.5047,-119.5102,273
Browntown,42.5788,-89.7894,273
Hundred,39.6836,-80.4576,273
Grand Junction,35.0499,-89.1891,273
McEwensville,41.0723,-76.8188,273
